CustomerID,first_purchase,last_purchase,frequency,items_count,monetary,product_diversity,returned_orders,returned_items,return_rate,recency,tenure_days,aov,avg_days_between_orders,cluster_id,pca_x,pca_y,churn_risk_score,projected_clv_6m,projected_clv_12m,segment_persona,recommended_action
12980,2010-12-16 11:36:00,2011-07-05 09:34:00,9,886,7374.9,6,3.0,22.0,25.0,158,359,819.43,25.1,3,0.0927,0.4724,94.9,49.71,95.6,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
12981,2011-07-29 14:14:00,2011-11-10 12:00:00,2,242,372.22,12,0.0,0.0,0.0,30,133,186.11,103.0,2,0.0136,-0.12,18.1,108.76,209.15,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
12982,2011-04-11 11:51:00,2011-04-11 11:51:00,1,288,390.54,28,1.0,10.0,50.0,243,243,390.54,243.0,1,-0.3654,0.0415,61.3,29.51,56.75,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
12984,2011-11-21 12:37:00,2011-11-21 12:37:00,1,26,97.5,4,0.0,0.0,0.0,19,19,97.5,19.0,2,-0.0402,-0.3198,25.5,37.77,72.64,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
12985,2011-11-11 12:44:00,2011-12-09 10:46:00,2,1533,1239.38,73,1.0,120.0,33.33,1,29,619.69,28.0,0,0.4577,-0.4005,9.1,585.83,1126.6,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
12987,2011-05-26 12:00:00,2011-09-27 12:03:00,2,219,558.7,27,1.0,2.0,33.33,74,198,279.35,124.0,1,-0.1039,0.0041,31.6,91.58,176.12,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
12988,2011-02-20 14:31:00,2011-02-20 14:31:00,1,126,505.82,75,0.0,0.0,0.0,292,292,505.82,292.0,1,-0.3841,0.0746,61.3,31.81,61.17,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
12989,2010-12-10 13:24:00,2011-12-06 15:28:00,15,2943,6924.11,41,4.0,28.0,21.05,3,364,461.61,25.8,0,0.7226,0.1287,10.2,810.55,1558.74,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
12990,2011-02-02 15:39:00,2011-11-08 13:01:00,3,200,409.5,8,0.0,0.0,0.0,31,310,136.5,139.5,2,0.0656,-0.0481,17.5,51.71,99.44,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
12991,2011-08-19 14:39:00,2011-11-16 15:34:00,2,405,503.76,31,0.0,0.0,0.0,23,112,251.88,89.0,2,0.0612,-0.1381,16.1,179.06,344.35,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
12993,2011-02-14 14:29:00,2011-11-16 15:49:00,4,240,414.76,26,0.0,0.0,0.0,23,298,103.69,91.7,3,0.1501,-0.0328,16.1,55.41,106.56,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
12994,2011-03-16 08:31:00,2011-12-05 15:43:00,3,459,974.42,52,2.0,19.0,40.0,4,269,324.81,132.5,0,0.368,-0.2359,9.7,155.21,298.48,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
12995,2011-09-15 15:44:00,2011-09-15 15:44:00,1,108,211.32,3,1.0,10.0,50.0,85,85,211.32,85.0,1,-0.231,-0.1107,40.1,65.82,126.58,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
12997,2011-01-26 15:49:00,2011-11-17 15:47:00,4,664,1226.89,45,3.0,16.0,42.86,22,317,306.72,98.3,3,0.1914,0.0081,15.6,155.0,298.07,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
12999,2011-04-08 10:26:00,2011-05-27 13:24:00,3,342,455.88,25,0.0,0.0,0.0,196,246,151.96,25.0,1,-0.1996,0.1763,98.0,1.76,3.38,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13000,2010-12-10 10:26:00,2011-08-25 10:43:00,3,379,534.85,30,0.0,0.0,0.0,107,365,178.28,129.0,3,-0.1056,0.1104,42.3,40.12,77.15,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13001,2011-01-17 12:45:00,2011-12-05 14:51:00,13,5490,9785.97,166,2.0,8.0,13.33,4,327,752.77,26.9,0,0.676,0.1407,10.8,1266.66,2435.88,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13002,2011-01-25 15:18:00,2011-01-25 15:18:00,1,73,120.95,7,0.0,0.0,0.0,318,318,120.95,318.0,1,-0.4427,0.0243,61.3,6.98,13.43,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13003,2011-05-09 08:23:00,2011-08-26 10:50:00,3,103,149.05,4,0.0,0.0,0.0,106,215,49.68,54.5,1,-0.1454,0.0551,61.4,12.7,24.42,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13005,2011-04-07 13:32:00,2011-06-19 10:53:00,2,172,513.7,21,1.0,5.0,33.33,174,246,256.85,72.0,1,-0.2319,0.1031,83.7,16.15,31.06,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13006,2011-10-14 13:49:00,2011-10-14 13:49:00,1,55,81.57,4,0.0,0.0,0.0,56,56,81.57,56.0,2,-0.2007,-0.2006,33.7,28.12,54.08,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13008,2011-01-20 14:24:00,2011-01-20 14:24:00,1,175,229.47,14,1.0,60.0,50.0,323,323,229.47,323.0,1,-0.4244,0.0533,61.3,13.05,25.09,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13011,2010-12-02 17:22:00,2010-12-02 17:22:00,1,13,50.55,3,0.0,0.0,0.0,372,372,50.55,372.0,1,-0.4937,0.0066,61.3,2.5,4.8,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13012,2011-02-18 09:43:00,2011-11-30 13:05:00,8,820,1646.84,67,3.0,153.0,27.27,9,295,205.86,40.9,0,0.4336,0.0506,12.6,231.52,445.23,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13013,2010-12-03 12:28:00,2011-12-08 15:01:00,13,2224,4810.94,155,2.0,7.0,13.33,1,372,370.07,30.9,0,0.7885,-0.0003,9.0,558.42,1073.89,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13014,2011-03-03 18:28:00,2011-11-29 12:27:00,10,905,3466.28,67,6.0,21.0,37.5,11,281,346.63,30.0,0,0.4681,0.1489,14.7,499.28,960.16,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13015,2011-04-04 14:28:00,2011-10-17 13:19:00,5,1609,3339.64,156,0.0,0.0,0.0,53,249,667.93,49.0,3,0.1316,0.1945,34.4,417.49,802.86,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13016,2011-08-08 15:00:00,2011-09-27 14:08:00,3,527,789.89,39,0.0,0.0,0.0,73,123,263.3,25.0,3,-0.0371,0.0812,67.0,100.56,193.38,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13017,2011-12-02 15:53:00,2011-12-02 15:53:00,1,48,204.0,1,0.0,0.0,0.0,7,7,204.0,7.0,2,0.119,-0.3995,15.4,89.74,172.58,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13021,2010-12-16 10:12:00,2011-12-05 16:37:00,9,1352,2616.38,101,3.0,16.0,25.0,4,359,290.71,44.4,0,0.5706,0.0098,10.2,310.54,597.2,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13023,2011-08-02 09:34:00,2011-10-06 16:27:00,2,286,689.9,36,0.0,0.0,0.0,64,130,344.95,66.0,2,-0.0759,-0.0042,35.0,163.68,314.77,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13026,2011-03-09 11:35:00,2011-12-08 16:58:00,5,1620,975.36,32,3.0,34.0,37.5,1,276,195.07,68.8,0,0.5791,-0.2565,8.9,152.76,293.77,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13027,2010-12-20 12:45:00,2011-08-18 09:39:00,6,17280,6912.0,6,0.0,0.0,0.0,114,355,1152.0,48.2,3,0.072,0.3511,69.6,280.86,540.11,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13028,2011-10-25 14:09:00,2011-11-17 11:10:00,2,798,661.32,40,1.0,2.0,33.33,23,45,330.66,22.0,2,0.07,-0.1266,27.1,250.69,482.1,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13029,2010-12-21 13:53:00,2011-11-09 09:13:00,3,134,1247.5,8,0.0,0.0,0.0,31,353,415.83,161.0,3,0.1016,-0.0008,17.2,138.84,267.01,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13030,2010-12-06 14:31:00,2011-11-28 14:30:00,2,348,752.44,76,0.0,0.0,0.0,11,368,376.22,357.0,2,0.1767,-0.2049,11.2,86.15,165.68,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13032,2011-09-13 16:40:00,2011-10-18 15:54:00,2,375,1010.18,55,1.0,8.0,33.33,52,87,505.09,35.0,2,-0.0334,-0.0127,41.3,308.35,592.98,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13033,2010-12-17 14:23:00,2010-12-17 14:23:00,1,83,190.55,11,0.0,0.0,0.0,357,357,190.55,357.0,1,-0.4452,0.0575,61.3,9.8,18.85,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13034,2010-12-05 14:52:00,2011-10-16 12:21:00,2,369,642.77,37,0.0,0.0,0.0,55,369,321.38,314.0,2,-0.0562,-0.0253,22.4,64.14,123.34,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13035,2011-03-24 09:21:00,2011-09-27 08:57:00,2,644,921.88,23,1.0,17.0,33.33,74,261,460.94,187.0,3,-0.0877,0.0254,29.0,118.99,228.84,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13037,2011-03-28 15:42:00,2011-07-24 15:46:00,3,431,881.07,44,0.0,0.0,0.0,138,256,293.69,59.0,1,-0.1268,0.1621,74.6,41.48,79.77,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13038,2011-02-22 11:43:00,2011-09-20 14:37:00,3,360,908.46,24,0.0,0.0,0.0,80,291,302.82,105.5,3,-0.046,0.0981,35.2,95.99,184.6,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13040,2011-11-06 13:53:00,2011-12-01 10:38:00,2,355,676.99,38,0.0,0.0,0.0,9,33,338.5,24.0,2,0.2002,-0.2315,14.4,301.35,579.51,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13043,2011-03-11 14:52:00,2011-03-11 14:52:00,1,254,516.42,13,1.0,3.0,50.0,273,273,516.42,273.0,1,-0.3735,0.0674,61.3,34.74,66.8,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13044,2011-02-21 15:20:00,2011-02-21 15:20:00,1,429,560.47,33,0.0,0.0,0.0,291,291,560.47,291.0,1,-0.3803,0.0785,61.3,35.37,68.01,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13045,2011-09-01 15:04:00,2011-09-01 15:04:00,1,221,305.28,18,0.0,0.0,0.0,99,99,305.28,99.0,1,-0.2414,-0.0769,43.3,82.96,159.54,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13046,2011-03-18 15:43:00,2011-11-09 08:36:00,2,264,629.31,33,0.0,0.0,0.0,31,266,314.65,235.0,2,0.0259,-0.0939,16.6,93.62,180.04,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13047,2010-12-01 08:34:00,2011-11-08 12:06:00,10,1391,3237.54,106,8.0,36.0,44.44,32,374,323.75,38.0,3,0.3163,0.2684,25.8,304.77,586.1,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13048,2011-01-16 14:36:00,2011-11-25 13:23:00,4,1228,1819.41,77,1.0,8.0,20.0,14,327,454.85,104.3,0,0.2674,-0.0268,12.9,229.95,442.21,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13049,2011-01-25 16:33:00,2011-10-06 15:31:00,2,268,656.68,14,0.0,0.0,0.0,64,318,328.34,254.0,2,-0.0775,-0.0063,25.2,73.29,140.95,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13050,2010-12-08 09:30:00,2011-11-25 09:18:00,17,3748,5836.86,246,11.0,41.0,39.29,15,367,343.34,22.0,0,0.5341,0.3153,19.7,605.98,1165.35,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13052,2011-05-11 14:12:00,2011-05-11 14:12:00,1,222,348.15,18,0.0,0.0,0.0,212,212,348.15,212.0,1,-0.349,0.0202,61.3,30.16,57.99,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13055,2011-05-10 08:58:00,2011-09-22 14:26:00,3,894,1214.41,74,1.0,3.0,25.0,78,214,404.8,68.0,3,-0.0329,0.1074,41.1,158.6,305.0,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13058,2011-07-11 12:01:00,2011-11-15 12:43:00,3,52,271.4,5,0.0,0.0,0.0,25,152,90.47,63.5,2,0.083,-0.0907,18.1,69.39,133.44,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13059,2011-04-04 10:40:00,2011-04-04 10:40:00,1,35,183.4,8,0.0,0.0,0.0,250,250,183.4,250.0,1,-0.3939,0.0129,61.3,13.47,25.91,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13060,2011-03-31 11:37:00,2011-03-31 11:37:00,1,123,307.53,15,0.0,0.0,0.0,254,254,307.53,254.0,1,-0.3796,0.0367,61.3,22.23,42.76,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13061,2011-09-28 16:04:00,2011-09-28 16:04:00,1,107,248.61,10,0.0,0.0,0.0,72,72,248.61,72.0,1,-0.2015,-0.1236,37.3,81.06,155.88,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13062,2011-06-01 15:12:00,2011-06-01 15:12:00,1,343,346.98,11,0.0,0.0,0.0,191,191,346.98,191.0,1,-0.3337,0.0075,61.3,33.36,64.15,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13064,2011-01-16 13:41:00,2011-11-27 12:31:00,4,514,1105.59,51,0.0,0.0,0.0,13,327,276.4,104.7,0,0.2615,-0.0563,12.5,140.38,269.95,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13065,2010-12-01 16:52:00,2010-12-01 16:52:00,1,74,205.86,14,0.0,0.0,0.0,373,373,205.86,373.0,1,-0.4491,0.066,61.3,10.13,19.49,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13066,2011-11-07 17:06:00,2011-11-15 12:57:00,2,322,470.8,48,1.0,2.0,33.33,24,32,235.4,8.0,2,0.053,-0.136,39.2,148.85,286.25,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13067,2011-09-18 13:38:00,2011-09-18 13:38:00,1,32,115.46,14,0.0,0.0,0.0,82,82,115.46,82.0,1,-0.2452,-0.1405,39.5,36.32,69.85,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13068,2011-01-24 08:20:00,2011-11-29 15:00:00,2,200,344.0,1,0.0,0.0,0.0,10,320,172.0,310.0,2,0.1643,-0.2487,11.0,45.4,87.3,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13069,2010-12-05 11:02:00,2011-12-09 08:39:00,24,5873,4431.44,281,3.0,419.0,11.11,1,370,184.64,16.0,0,0.8938,0.1251,9.3,515.44,991.23,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13070,2011-05-31 13:45:00,2011-05-31 13:45:00,1,110,228.8,9,0.0,0.0,0.0,192,192,228.8,192.0,1,-0.3479,-0.0095,61.3,21.88,42.08,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13072,2011-03-18 08:12:00,2011-03-18 08:12:00,1,69,177.15,7,0.0,0.0,0.0,267,267,177.15,267.0,1,-0.4047,0.0194,61.3,12.18,23.43,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13075,2011-08-02 10:19:00,2011-08-02 10:19:00,1,485,919.61,22,0.0,0.0,0.0,130,130,919.61,130.0,1,-0.2458,0.0026,50.1,167.49,322.1,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13077,2010-12-08 14:59:00,2011-12-08 19:24:00,4,862,728.02,99,0.0,0.0,0.0,1,366,182.0,121.7,0,0.5356,-0.3095,8.8,86.08,165.53,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13079,2011-07-22 14:41:00,2011-12-05 16:53:00,5,62,220.1,2,0.0,0.0,0.0,4,140,44.02,34.0,0,0.3956,-0.2088,10.5,66.77,128.39,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13080,2011-06-13 14:59:00,2011-06-13 14:59:00,1,120,58.08,6,0.0,0.0,0.0,179,179,58.08,179.0,1,-0.3815,-0.0757,61.0,6.0,11.55,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13081,2010-12-03 17:20:00,2011-11-28 10:54:00,11,19068,28337.38,503,10.0,139.0,47.62,12,371,2576.13,35.9,0,0.5404,0.2672,14.5,3098.77,5959.17,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13082,2011-01-05 15:42:00,2011-08-05 16:16:00,9,4324,3613.63,63,1.0,11.0,10.0,126,338,401.51,26.5,3,0.1028,0.4149,86.8,66.96,128.77,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
13083,2011-09-25 10:46:00,2011-12-05 15:01:00,2,187,303.75,15,0.0,0.0,0.0,4,76,151.88,72.0,2,0.2768,-0.3493,9.9,142.32,273.69,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13085,2011-02-17 13:57:00,2011-07-05 12:11:00,2,216,416.08,17,1.0,108.0,33.33,158,295,208.04,137.0,1,-0.2245,0.0825,59.0,27.44,52.77,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13090,2010-12-02 07:48:00,2011-12-01 12:39:00,14,2263,8910.82,98,4.0,69.0,22.22,9,373,636.49,28.0,0,0.5833,0.2359,13.7,978.27,1881.28,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13091,2011-11-11 15:54:00,2011-11-11 15:54:00,1,466,345.82,21,1.0,16.0,50.0,28,28,345.82,28.0,2,-0.0544,-0.2213,27.5,130.37,250.72,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13092,2010-12-15 12:27:00,2011-09-30 11:18:00,5,279,477.83,19,1.0,8.0,16.67,71,360,95.57,72.2,3,0.0262,0.1467,36.8,39.81,76.55,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13093,2010-12-01 15:00:00,2011-03-09 12:14:00,8,3961,7832.47,97,5.0,18.0,38.46,276,373,979.06,13.9,3,-0.0071,0.5187,98.0,19.93,38.32,At-Risk High Spenders,"High-priority win-back promotion, dedicated account check-in, special survey."
13094,2010-12-06 10:34:00,2011-11-18 14:07:00,12,1716,1927.32,4,4.0,174.0,25.0,21,369,160.61,31.6,0,0.3906,0.2344,20.8,196.29,377.47,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13095,2011-09-30 12:03:00,2011-09-30 12:03:00,1,144,74.4,6,0.0,0.0,0.0,71,71,74.4,71.0,1,-0.2382,-0.1762,37.0,24.37,46.87,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13097,2010-12-14 15:13:00,2011-11-07 10:43:00,10,2360,6003.22,214,4.0,22.0,28.57,33,360,600.32,36.3,3,0.3318,0.2982,27.1,576.82,1109.28,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13099,2011-09-01 17:40:00,2011-09-01 17:40:00,1,288,207.36,1,0.0,0.0,0.0,99,99,207.36,99.0,1,-0.2539,-0.0932,43.3,56.35,108.37,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13101,2011-04-19 14:37:00,2011-04-19 14:37:00,1,113,101.19,8,0.0,0.0,0.0,234,234,101.19,234.0,1,-0.4032,-0.0202,61.3,7.94,15.27,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13103,2011-10-31 09:38:00,2011-10-31 09:38:00,1,82,243.94,8,0.0,0.0,0.0,40,40,243.94,40.0,2,-0.1168,-0.1942,30.1,88.67,170.51,Promising New,"Welcome discount on 2nd purchase, onboarding email journey, product tips."
13104,2010-12-20 11:58:00,2011-12-06 13:10:00,6,504,1098.48,14,0.0,0.0,0.0,3,355,183.08,70.4,0,0.5091,-0.1334,9.6,132.73,255.25,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13106,2011-07-29 15:12:00,2011-07-29 15:12:00,1,18,76.5,1,1.0,4.0,50.0,133,133,76.5,133.0,1,-0.3291,-0.0999,50.8,13.43,25.82,Low Value Occasional,Target with low-barrier impulse buys and seasonal holiday campaigns.
13107,2011-01-10 12:28:00,2011-10-26 14:52:00,4,1293,1531.62,54,1.0,5.0,20.0,44,334,382.9,96.7,3,0.0994,0.0988,23.1,167.33,321.78,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13108,2010-12-02 10:35:00,2010-12-02 10:35:00,1,298,350.06,10,0.0,0.0,0.0,373,373,350.06,373.0,1,-0.432,0.0885,61.3,17.23,33.14,Hibernating / Inactive,"Automated reactivation campaign, steep 20% discount offer, clearance alerts."
13109,2011-07-05 14:56:00,2011-10-11 10:16:00,2,520,786.54,41,3.0,6.0,60.0,60,157,393.27,97.0,2,-0.0623,-0.0063,28.8,169.25,325.49,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13110,2011-02-01 15:24:00,2011-11-08 14:30:00,7,388,1488.67,109,1.0,4.0,12.5,31,311,212.67,46.7,3,0.2364,0.1608,23.0,174.89,336.33,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
13115,2011-06-08 16:15:00,2011-11-28 12:38:00,4,1567,2294.78,88,10.0,33.0,71.43,12,184,573.7,57.3,0,0.296,-0.0343,13.2,513.67,987.82,Champions (VIP),"Exclusive VIP preview, concierge service, high-tier loyalty gifts."
13116,2011-07-24 14:33:00,2011-07-24 14:33:00,1,291,501.14,30,1.0,1.0,50.0,138,138,501.14,138.0,1,-0.2741,-0.016,51.9,82.88,159.39,Potential Loyalists,"Offer bundle discounts, volume incentives, brand engagement newsletters."
13117,2010-12-02 13:11:00,2011-11-18 12:02:00,8,945,984.91,66,0.0,0.0,0.0,22,372,123.11,50.0,0,0.2938,0.1295,18.0,103.01,198.1,Loyal Customers,"Cross-sell premium categories, early bird access, referral incentives."
